mc t0:0 5591, 5934, 21758 ,22353 
mc t0:0 5577, 5955, 21804 ,22388 
mc t0:0 5564, 5977, 21808 ,22374 
mc t0:0 5581, 5947, 21812 ,22391 
mc t0:0 5524, 5934, 21833 ,22332 
mc t0:0 5524, 5951, 21804 ,22332 
mc t0:0 5568, 5964, 21774 ,22322 
mc t0:0 5564, 6047, 21828 ,22391 
mc t0:0 5560, 6008, 21796 ,22314 
mc t0:0 5581, 6016, 21799 ,22370 
mc t0:0 5591, 6008, 21779 ,22319 
mc t0:0 5537, 5981, 21783 ,22378 
mc t0:0 5577, 5929, 21808 ,22357 
mc t0:0 5550, 5973, 21779 ,22383 
mc t0:0 5595, 6021, 21787 ,22310 
mc t0:0 5564, 5924, 21774 ,22335 
mc t0:0 5560, 5929, 21808 ,22348 
mc t0:0 5537, 5947, 21828 ,22340 
mc t0:0 5533, 5955, 21796 ,22383 
mc t0:0 5568, 5977, 21812 ,22332 
mc t0:0 5519, 5921, 21787 ,22319 
mc t0:0 5577, 5951, 21808 ,22335 
mc t0:0 5568, 5937, 21812 ,22344 
mc t0:0 5573, 6011, 21808 ,22366 
mc t0:0 5529, 5985, 21787 ,22396 
mc t0:0 5573, 5929, 21799 ,22332 
mc t0:0 5573, 5911, 21820 ,22322 
mc t0:0 -364, 5921, 21828 ,22378 
mc t0:0 5516, 5951, 21758 ,22383 
mc t0:0 5568, 5937, 21796 ,22366 
mc t0:0 5524, 5973, 21799 ,22314 
mc t0:0 5560, 5924, 21799 ,22314 
mc t0:0 5564, 5977, 21796 ,22348 
mc t0:0 5586, 6037, 21812 ,22396 
mc t0:0 5550, 5937, 21791 ,22388 
mc t0:0 5560, 5998, 21804 ,22340 
mc t0:0 5564, 5994, 21758 ,22396 
mc t0:0 5529, 5929, 21825 ,22388 
mc t0:0 5573, 6011, 21791 ,22319 
mc t0:0 5560, 5998, 21799 ,22335 
mc t0:0 5560, 5994, 21787 ,22396 
mc t0:0 5577, 5934, 21754 ,22340 
mc t0:0 5581, 5985, 21799 ,22396 
mc t0:0 5533, 6037, 21774 ,22361 
mc t0:0 5577, 6011, 21783 ,22388 
mc t0:0 5564, 5973, 21833 ,22319 
mc t0:0 5547, 6021, 21812 ,22396 
mc t0:0 5537, 5973, 21808 ,22344 
mc t0:0 5560, 6008, 21841 ,22335 
mc t0:0 5550, 5937, 21799 ,22348 
mc t0:0 5577, 6011, 21808 ,22314 
mc t0:0 5581, 5964, 21841 ,22374 
mc t0:0 5573, 5985, 21808 ,22378 
mc t0:0 5564, 5924, 21804 ,22332 
mc t0:0 5555, 5921, 21808 ,22310 
mc t0:0 5550, 5947, 21804 ,22335 
mc t0:0 5586, 5942, 21820 ,22404 
mc t0:0 5564, 6024, 21825 ,22344 
mc t0:0 5560, 6008, 21799 ,22322 
mc t0:0 5573, 5955, 21820 ,22335 
mc t0:0 5547, 5985, 21799 ,22335 
mc t0:0 5591, 5934, 21812 ,22388 
mc t0:0 5568, 5985, 21833 ,22332 
mc t0:0 5564, 6024, 21783 ,22314 
mc t0:0 5573, 5981, 21783 ,22383 
mc t0:0 5573, 6024, 21820 ,22348 
mc t0:0 5550, 5998, 21825 ,22378 
mc t0:0 5573, 5981, 21787 ,22335 
mc t0:0 5573, 6008, 21796 ,22370 
mc t0:0 5564, 6021, 21779 ,22310 
mc t0:0 5577, 5924, 21825 ,22335 
mc t0:0 5547, 6021, 21816 ,22314 
mc t0:0 5550, 5934, 21783 ,22335 
mc t0:0 5573, 5964, 21787 ,22348 
mc t0:0 5550, 5998, 21791 ,22340 
mc t0:0 5542, 5968, 21771 ,22319 
mc t0:0 5577, 5981, 21787 ,22319 
mc t0:0 5568, 6003, 21791 ,22366 
mc t0:0 5573, 5981, 21766 ,22335 
mc t0:0 5577, 5968, 21791 ,22319 
mc t0:0 5519, 6016, 21812 ,22335 
mc t0:0 5529, 5981, 21771 ,22319 
mc t0:0 5560, 5934, 21779 ,22383 
mc t0:0 5581, 5998, 21825 ,22314 
mc t0:0 5573, 5937, 21820 ,22378 
mc t0:0 5560, 5924, 21771 ,22322 
mc t0:0 5555, 6008, 21796 ,22322 
mc t0:0 5529, 5942, 21825 ,22319 
mc t0:0 5564, 5960, 21804 ,22327 
mc t0:0 5564, 5985, 21804 ,22383 
mc t0:0 5577, 5955, 21816 ,22374 
mc t0:0 5516, 5947, 21791 ,22388 
mc t0:0 5568, 6008, 21808 ,22357 
mc t0:0 5564, 5990, 21799 ,22322 
mc t0:0 5573, 6021, 21833 ,22319 
mc t0:0 5577, 6024, 21808 ,22366 
mc t0:0 5586, 5998, 21799 ,22383 
mc t0:0 5573, 5942, 21791 ,22314 
mc t0:0 5555, 6034, 21774 ,22361 
mc t0:0 5542, 6008, 21812 ,22332 
mc t0:0 5564, 5994, 21833 ,22305 
mc t0:0 5542, 5977, 21820 ,22400 
mc t0:0 5577, 5998, 21791 ,22335 
mc t0:0 5581, 5937, 21779 ,22327 
mc t0:0 5519, 5998, 21791 ,22327 
mc t0:0 5560, 5924, 21837 ,22357 
mc t0:0 5595, 5937, 21816 ,22319 
mc t0:0 5547, 6003, 21796 ,22348 
mc t0:0 5573, 6016, 21804 ,22335 
mc t0:0 5568, 5937, 21783 ,22322 
mc t0:0 5560, 5985, 21808 ,22370 
mc t0:0 5529, 5977, 21833 ,22322 
mc t0:0 5573, 6042, 21837 ,22319 
mc t0:0 5586, 6016, 21816 ,22319 
mc t0:0 5591, 6021, 21808 ,22348 
mc t0:0 5524, 6011, 21779 ,22370 
mc t0:0 5568, 5955, 21808 ,22340 
mc t0:0 5568, 5960, 21774 ,22310 
mc t0:0 5591, 6016, 21787 ,22310 
mc t0:0 5511, 5968, 21808 ,22340 
mc t0:0 5577, 5937, 21796 ,22357 
mc t0:0 5550, 5981, 21783 ,22366 
mc t0:0 5577, 5998, 21779 ,22332 
mc t0:0 5560, 5960, 21799 ,22335 
mc t0:0 5564, 6021, 21808 ,22357 
mc t0:0 5564, 5934, 21804 ,22335 
mc t0:0 5555, 5981, 21799 ,22319 
mc t0:0 5529, 5968, 21837 ,22370 
mc t0:0 5533, 5981, 21804 ,22344 
mc t0:0 5586, 5942, 21787 ,22348 
mc t0:0 5560, 5955, 21787 ,22344 
mc t0:0 5591, 5981, 21808 ,22310 
mc t0:0 5533, 5955, 21758 ,22310 
mc t0:0 5555, 6021, 21816 ,22332 
mc t0:0 5555, 5942, 21791 ,22353 
mc t0:0 5586, 5942, 21804 ,22348 
mc t0:0 5573, 5960, 21837 ,22348 
mc t0:0 5573, 5960, 21774 ,22327 
mc t0:0 5581, 5934, 21812 ,22332 
mc t0:0 5595, 6008, 21791 ,22327 
mc t0:0 5591, 6024, 21837 ,22335 
mc t0:0 5573, 6042, 21816 ,22391 
mc t0:0 5568, 6024, 21825 ,22348 
mc t0:0 5573, 6008, 21828 ,22335 
mc t0:0 5555, 6029, 21791 ,22344 
mc t0:0 5573, 6029, 21791 ,22332 
mc t0:0 5533, 5981, 21799 ,22344 
mc t0:0 5591, 5968, 21820 ,22374 
mc t0:0 5547, 5942, 21808 ,22357 
mc t0:0 5591, 5955, 21779 ,22327 
mc t0:0 5555, 5960, 21791 ,22314 
mc t0:0 5564, 6024, 21774 ,22327 
mc t0:0 5577, 6024, 21791 ,22322 
mc t0:0 5555, 5998, 21833 ,22327 
mc t0:0 5595, 6016, 21808 ,22332 
mc t0:0 5564, 5981, 21766 ,22332 
mc t0:0 5595, 5951, 21774 ,22322 
mc t0:0 5595, 5955, 21774 ,22310 
mc t0:0 5595, 5899, 21766 ,22310 
mc t0:0 5595, 5960, 21774 ,22391 
mc t0:0 5555, 6029, 21779 ,22319 
mc t0:0 5586, 5985, 21812 ,22305 
mc t0:0 5577, 5998, 21820 ,22383 
mc t0:0 5550, 5973, 21758 ,22348 
mc t0:0 5537, 5977, 21766 ,22378 
mc t0:0 5591, 5998, 21787 ,22374 
mc t0:0 5586, 5955, 21816 ,22370 
mc t0:0 5542, 6003, 21828 ,22396 
mc t0:0 5577, 5947, 21774 ,22391 
mc t0:0 5595, 5985, 21853 ,22361 
mc t0:0 5550, 5942, 21796 ,22340 
mc t0:0 5568, 5942, 21766 ,22310 
mc t0:0 5560, 5947, 21783 ,22319 
mc t0:0 5581, 5990, 21816 ,22344 
mc t0:0 5564, 5985, 21820 ,22409 
mc t0:0 5547, 6003, 21787 ,22327 
mc t0:0 5542, 5981, 21833 ,22357 
mc t0:0 5560, 6016, 21853 ,22314 
mc t0:0 5586, 6042, 21787 ,22340 
mc t0:0 5577, 6034, 21774 ,22370 
mc t0:0 5564, 6011, 21828 ,22366 
mc t0:0 5595, 5911, 21783 ,22340 
mc t0:0 5542, 5977, 21766 ,22370 
mc t0:0 5573, 6011, 21825 ,22319 
mc t0:0 5573, 5968, 21799 ,22374 
mc t0:0 5586, 6008, 21791 ,22327 
mc t0:0 5573, 5998, 21799 ,22383 
mc t0:0 5577, 5990, 21825 ,22322 
mc t0:0 5555, 5990, 21787 ,22366 
mc t0:0 5555, 5973, 21837 ,22366 
mc t0:0 5581, 5924, 21796 ,22353 
mc t0:0 5577, 5985, 21774 ,22322 
mc t0:0 5555, 6011, 21837 ,22322 
mc t0:0 5555, 5951, 21774 ,22310 
mc t0:0 5568, 5994, 21837 ,22348 
mc t0:0 5506, 5908, 21808 ,22348 
mc t0:0 5564, 5960, 21779 ,22340 
mc t0:0 5573, 5908, 21779 ,22353 
mc t0:0 5533, 5955, 21796 ,22366 
mc t0:0 5591, 5955, 21825 ,22383 
mc t0:0 5591, 5955, 21828 ,22378 
mc t0:0 5573, 5929, 21816 ,22332 
mc t0:0 5560, 5929, 21766 ,22340 
mc t0:0 5516, 5973, 21828 ,22319 
mc t0:0 5591, 5916, 21845 ,22366 
mc t0:0 5577, 5916, 21812 ,22391 
mc t0:0 5573, 5973, 21787 ,22388 
mc t0:0 5555, 6003, 21791 ,22370 
mc t0:0 5573, 5994, 21820 ,22370 
mc t0:0 5498, 5929, 21762 ,22314 
mc t0:0 5537, 5973, 21841 ,22301 
mc t0:0 5577, 6003, 21816 ,22327 
mc t0:0 5568, 5942, 21804 ,22348 
mc t0:0 5537, 5977, 21758 ,22374 
mc t0:0 5560, 5964, 21820 ,22391 
mc t0:0 5573, 6008, 21820 ,22361 
mc t0:0 5555, 6024, 21796 ,22370 
mc t0:0 5591, 5934, 21787 ,22348 
mc t0:0 5516, 5964, 21796 ,22348 
mc t0:0 5573, 5942, 21828 ,22348 
mc t0:0 5581, 5973, 21825 ,22335 
mc t0:0 5595, 5964, 21799 ,22340 
mc t0:0 5555, 5942, 21808 ,22314 
mc t0:0 5573, 5937, 21796 ,22322 
mc t0:0 5586, 5960, 21808 ,22332 
mc t0:0 5577, 5937, 21796 ,22314 
mc t0:0 5568, 5998, 21779 ,22344 
mc t0:0 5542, 5994, 21808 ,22314 
mc t0:0 5564, 5981, 21820 ,22400 
mc t0:0 5564, 6029, 21828 ,22344 
mc t0:0 -364, 5960, 21774 ,22314 
mc t0:0 5511, 5911, 21833 ,22374 
mc t0:0 5555, 5960, 21833 ,22348 
mc t0:0 5581, 5955, 21804 ,22366 
mc t0:0 5573, 5947, 21841 ,22305 
mc t0:0 5586, 6008, 21791 ,22344 
mc t0:0 5599, 6021, 21779 ,22353 
mc t0:0 5586, 5929, 21799 ,22335 
mc t0:0 5586, 6016, 21808 ,22335 
mc t0:0 5586, 5994, 21774 ,22327 
mc t0:0 5573, 5990, 21796 ,22366 
mc t0:0 5581, 6008, 21771 ,22370 
mc t0:0 5568, 5977, 21850 ,22344 
mc t0:0 5573, 5964, 21774 ,22335 
mc t0:0 5524, 5973, 21837 ,22357 
mc t0:0 5564, 5929, 21783 ,22366 
mc t0:0 5591, 5981, 21812 ,22348 
mc t0:0 5586, 5990, 21812 ,22305 
mc t0:0 5591, 5942, 21808 ,22310 
mc t0:0 5573, 5981, 21833 ,22335 
mc t0:0 5611, 5955, 21787 ,22374 
mc t0:0 5519, 5955, 21837 ,22332 
mc t0:0 5591, 6008, 21828 ,22340 
mc t0:0 5595, 5973, 21804 ,22327 
mc t0:0 5519, 6008, 21799 ,22335 
mc t0:0 5591, 5964, 21820 ,22322 
mc t0:0 5577, 6008, 21762 ,22383 
mc t0:0 5555, 5929, 21837 ,22374 
mc t0:0 5586, 5886, 21787 ,22344 
mc t0:0 5595, 5911, 21791 ,22366 
mc t0:0 5564, 5921, 21779 ,22378 
mc t0:0 5537, 5947, 21787 ,22310 
mc t0:0 5516, 5981, 21804 ,22357 
mc t0:0 5577, 5977, 21783 ,22319 
mc t0:0 5560, 5990, 21791 ,22332 
mc t0:0 5591, 5994, 21787 ,22361 
mc t0:0 5533, 5951, 21825 ,22357 
mc t0:0 5581, 6011, 21825 ,22344 
mc t0:0 5573, 6008, 21841 ,22366 
mc t0:0 5577, 5955, 21820 ,22357 
mc t0:0 5542, 5968, 21845 ,22310 
mc t0:0 5560, 5977, 21766 ,22374 
mc t0:0 5564, 5903, 21779 ,22332 
mc t0:0 5581, 5977, 21804 ,22319 
mc t0:0 5577, 5985, 21791 ,22374 
mc t0:0 5537, 5990, 21779 ,22353 
mc t0:0 5568, 5937, 21787 ,22332 
mc t0:0 5511, 5990, 21774 ,22319 
mc t0:0 5529, 5895, 21820 ,22366 
mc t0:0 5529, 6011, 21841 ,22314 
mc t0:0 5524, 6034, 21828 ,22322 
mc t0:0 5550, 5960, 21771 ,22357 
mc t0:0 5568, 5973, 21833 ,22383 
mc t0:0 5568, 5960, 21771 ,22322 
mc t0:0 5577, 5968, 21808 ,22383 
mc t0:0 5591, 6003, 21812 ,22319 
mc t0:0 5560, 6050, 21833 ,22319 
mc t0:0 5591, 5990, 21825 ,22417 
mc t0:0 5577, 5977, 21837 ,22353 
mc t0:0 5560, 5964, 21825 ,22335 
mc t0:0 5581, 5968, 21816 ,22319 
mc t0:0 5550, 5977, 21783 ,22391 
mc t0:0 5550, 5994, 21833 ,22361 
mc t0:0 5519, 5899, 21796 ,22319 
mc t0:0 5573, 5955, 21828 ,22319 
mc t0:0 5573, 6034, 21796 ,22370 
mc t0:0 5533, 6008, 21774 ,22319 
mc t0:0 5573, 6011, 21762 ,22314 
mc t0:0 5529, 5985, 21791 ,22340 
mc t0:0 5573, 5955, 21808 ,22388 
mc t0:0 5560, 5947, 21796 ,22310 
mc t0:0 5598, 5968, 21820 ,22322 
mc t0:0 5577, 5951, 21812 ,22370 
mc t0:0 5586, 6011, 21783 ,22322 
mc t0:0 -364, 5929, 21796 ,22370 
mc t0:0 5564, 5973, 21799 ,22383 
mc t0:0 5542, 6021, 21820 ,22370 
mc t0:0 5564, 5955, 21796 ,22319 
mc t0:0 5568, 5981, 21808 ,22335 
mc t0:0 5573, 6008, 21804 ,22340 
mc t0:0 5555, 5934, 21796 ,22335 
mc t0:0 5564, 5916, 21758 ,22327 
mc t0:0 5537, 5990, 21808 ,22374 
mc t0:0 5581, 6024, 21816 ,22370 
mc t0:0 5586, 6042, 21825 ,22335 
mc t0:0 5524, 5924, 21771 ,22383 
mc t0:0 5581, 5968, 21779 ,22344 
mc t0:0 5555, 6016, 21779 ,22327 
mc t0:0 5573, 5990, 21799 ,22332 
mc t0:0 5577, 5990, 21796 ,22357 
mc t0:0 5586, 5937, 21837 ,22340 
mc t0:0 5533, 5934, 21799 ,22361 
mc t0:0 5519, 6024, 21808 ,22314 
mc t0:0 5568, 5994, 21812 ,22335 
mc t0:0 5550, 6008, 21771 ,22366 
mc t0:0 5529, 5924, 21820 ,22319 
mc t0:0 5550, 6003, 21774 ,22344 
mc t0:0 5577, 5968, 21791 ,22344 
mc t0:0 5577, 6011, 21799 ,22305 
mc t0:0 5577, 6008, 21841 ,22340 
mc t0:0 5577, 5921, 21833 ,22310 
mc t0:0 5533, 5973, 21816 ,22322 
mc t0:0 5595, 5985, 21799 ,22378 
mc t0:0 5533, 5977, 21808 ,22374 
mc t0:0 5581, 5973, 21816 ,22327 
mc t0:0 5591, 6029, 21845 ,22335 
mc t0:0 5568, 5981, 21816 ,22301 
mc t0:0 5581, 6011, 21816 ,22370 
mc t0:0 5529, 6011, 21804 ,22361 
mc t0:0 5560, 5937, 21799 ,22378 
mc t0:0 5595, 5968, 21791 ,22388 
mc t0:0 5577, 5942, 21774 ,22322 
mc t0:0 -364, 5951, 21833 ,22353 
mc t0:0 5573, 5947, 21808 ,22370 
mc t0:0 5581, 5968, 21808 ,22366 
mc t0:0 5586, 5947, 21791 ,22370 
mc t0:0 5564, 5955, 21837 ,22413 
mc t0:0 5537, 5968, 21816 ,22370 
mc t0:0 5577, 5947, 21816 ,22332 
mc t0:0 5581, 5929, 21841 ,22335 
mc t0:0 5524, 5985, 21766 ,22370 
mc t0:0 5577, 5934, 21804 ,22332 
mc t0:0 5555, 6011, 21808 ,22322 
mc t0:0 5524, 5937, 21816 ,22357 
mc t0:0 5599, 5951, 21820 ,22314 
mc t0:0 5599, 5908, 21799 ,22340 
mc t0:0 5595, 5977, 21812 ,22335 
mc t0:0 5581, 5916, 21820 ,22378 
mc t0:0 5586, 5921, 21833 ,22319 
mc t0:0 5581, 5998, 21787 ,22383 
mc t0:0 5550, 5990, 21816 ,22409 
mc t0:0 5595, 5964, 21825 ,22383 
mc t0:0 5586, 6003, 21796 ,22310 
mc t0:0 5568, 6021, 21783 ,22344 
mc t0:0 5537, 5998, 21787 ,22366 
mc t0:0 5568, 5934, 21804 ,22357 
mc t0:0 5586, 6029, 21825 ,22400 
mc t0:0 5577, 6021, 21799 ,22319 
mc t0:0 5581, 6008, 21787 ,22319 
mc t0:0 5568, 6008, 21787 ,22366 
mc t0:0 5560, 5998, 21791 ,22344 
mc t0:0 5547, 6029, 21828 ,22370 
mc t0:0 5581, 5990, 21828 ,22400 
mc t0:0 5547, 5942, 21774 ,22388 
mc t0:0 5555, 5951, 21791 ,22378 
mc t0:0 5581, 5951, 21758 ,22344 
mc t0:0 5564, 5929, 21771 ,22314 
mc t0:0 5573, 5960, 21791 ,22340 
mc t0:0 5577, 5937, 21799 ,22344 
mc t0:0 5577, 6008, 21837 ,22301 
mc t0:0 5560, 6034, 21774 ,22322 
mc t0:0 5560, 5998, 21828 ,-349 
mc t0:0 5555, 6003, 21820 ,22335 
mc t0:0 5577, 6008, 21820 ,22319 
mc t0:0 5547, 6024, 21812 ,22310 
mc t0:0 5564, 5981, 21779 ,22344 
mc t0:0 5568, 6029, 21799 ,22322 
mc t0:0 5577, 6016, 21808 ,22366 
mc t0:0 5560, 6008, 21845 ,22314 
mc t0:0 5573, 5955, 21812 ,22396 
mc t0:0 5564, 6016, 21816 ,22322 
mc t0:0 5581, 5990, 21812 ,22327 
mc t0:0 5568, 6011, 21816 ,22366 
mc t0:0 5577, 6011, 21808 ,22391 
mc t0:0 -364, 6011, 21825 ,22319 
mc t0:0 5573, 5977, 21828 ,22353 
mc t0:0 5581, 5964, 21808 ,22319 
mc t0:0 5550, 5942, 21791 ,22370 
mc t0:0 5577, 5977, 21787 ,22374 
mc t0:0 5568, 5985, 21816 ,22310 
mc t0:0 5591, 5990, 21799 ,22374 
mc t0:0 5595, 6029, 21825 ,22374 
mc t0:0 5568, 6008, 21816 ,22353 
mc t0:0 5577, 5990, 21787 ,22383 
mc t0:0 5581, 5998, 21841 ,22340 
mc t0:0 5564, 6003, 21816 ,22310 
mc t0:0 5550, 5981, 21828 ,22314 
mc t0:0 5573, 6003, 21791 ,22370 
mc t0:0 5555, 5947, 21791 ,22388 
mc t0:0 5577, 5977, 21787 ,22388 
mc t0:0 5581, 5911, 21771 ,22366 
mc t0:0 5550, 5985, 21791 ,22366 
mc t0:0 5568, 5998, 21828 ,22374 
mc t0:0 5573, 6034, 21816 ,22366 
mc t0:0 5577, 5960, 21774 ,22413 
mc t0:0 5568, 5942, 21796 ,22400 
mc t0:0 5560, 6011, 21820 ,22374 
mc t0:0 5581, 5951, 21820 ,22327 
mc t0:0 5560, 5937, 21783 ,22322 
mc t0:0 5581, 5973, 21791 ,22370 
mc t0:0 5595, -330, -169 ,-349 
mc t0:0 5573, -330, -169 ,-349 
mc t0:0 5573, 6008, 21833 ,22344 
mc t0:0 5560, 5960, 21796 ,22314 
mc t0:0 5542, 6011, 21804 ,22391 
mc t0:0 5577, 5955, 21799 ,22335 
mc t0:0 5586, 6042, 21799 ,22327 
mc t0:0 5577, 5964, 21820 ,22361 
mc t0:0 5573, 5960, 21828 ,22361 
mc t0:0 5577, 5951, 21774 ,22310 
mc t0:0 5555, 5981, 21783 ,22361 
mc t0:0 5577, 6008, 21796 ,22305 
mc t0:0 5591, 6003, 21820 ,22340 
mc t0:0 5564, 5998, 21812 ,22400 
mc t0:0 5586, 5994, 21833 ,22340 
mc t0:0 5586, 5990, 21820 ,22314 
mc t0:0 5577, 5968, 21804 ,22391 
mc t0:0 5560, 6003, 21820 ,22332 
mc t0:0 5560, 6016, 21825 ,22361 
mc t0:0 5586, 5994, 21783 ,22353 
mc t0:0 5595, 5990, 21808 ,22370 
mc t0:0 5595, 5955, 21812 ,22319 
mc t0:0 5591, 5968, 21820 ,22374 
mc t0:0 5555, 5998, 21825 ,22374 
mc t0:0 5595, 6003, 21833 ,22353 
mc t0:0 5591, 5951, 21828 ,22319 
mc t0:0 -364, 6016, 21837 ,22335 
mc t0:0 5519, 5924, 21779 ,22344 
mc t0:0 -364, 6037, 21816 ,22332 
mc t0:0 5568, 5942, 21787 ,22383 
mc t0:0 5564, 5994, 21808 ,22348 
mc t0:0 5573, 6003, 21816 ,22366 
mc t0:0 5568, 5916, 21774 ,22319 
mc t0:0 5555, 6008, 21804 ,22344 
mc t0:0 5519, 6008, 21812 ,22340 
mc t0:0 5573, 5960, 21774 ,22370 
mc t0:0 5547, 6016, 21791 ,22310 
mc t0:0 5577, 5998, 21799 ,22319 
mc t0:0 5577, 5998, 21808 ,22370 
mc t0:0 5568, 5973, 21774 ,22340 
mc t0:0 5550, 5964, 21808 ,22366 
mc t0:0 5564, 5960, 21799 ,22388 
mc t0:0 5573, 6029, 21796 ,22327 
mc t0:0 5542, 6037, 21804 ,22344 
mc t0:0 5573, 6003, 21820 ,22374 
mc t0:0 5577, 5955, 21825 ,22319 
mc t0:0 5550, 5924, 21787 ,22361 
mc t0:0 5550, 5951, 21799 ,22348 
mc t0:0 5573, 6042, 21820 ,22361 
mc t0:0 5598, 5960, 21816 ,22322 
mc t0:0 5529, 5973, 21779 ,22383 
mc t0:0 5581, 6003, 21808 ,22344 
mc t0:0 5550, 6034, 21808 ,22319 
mc t0:0 5568, 6011, 21791 ,22344 
mc t0:0 5542, 5929, 21808 ,22332 
mc t0:0 5564, 5937, 21808 ,22361 
mc t0:0 5560, 5985, 21850 ,22335 
mc t0:0 5595, 5951, 21787 ,22383 
mc t0:0 5568, 5947, 21812 ,22322 
mc t0:0 5529, 5968, 21791 ,22310 
mc t0:0 5586, 5951, 21783 ,22327 
mc t0:0 5577, 6008, 21828 ,22319 
mc t0:0 5581, 5994, 21833 ,22335 
mc t0:0 5555, 6034, 21828 ,22322 
mc t0:0 5555, 5973, 21816 ,22357 
mc t0:0 5555, 5977, 21791 ,22370 
mc t0:0 5573, 5955, 21808 ,22322 
mc t0:0 5568, 5994, 21833 ,22327 
mc t0:0 5577, 5994, 21837 ,22366 
mc t0:0 5555, 6008, 21783 ,22374 
mc t0:0 5577, 5964, 21825 ,22378 
mc t0:0 5573, 5955, 21799 ,22366 
mc t0:0 5550, 6029, 21774 ,22322 
mc t0:0 5577, 6034, 21804 ,22319 
mc t0:0 5573, 6008, 21816 ,22322 
mc t0:0 5533, 5990, 21828 ,22327 
mc t0:0 5564, 6016, 21787 ,22319 
mc t0:0 5581, 6003, 21779 ,22378 
mc t0:0 5533, 5964, 21791 ,22374 
mc t0:0 5581, 5968, 21816 ,22332 
mc t0:0 5560, 5985, 21816 ,22319 
mc t0:0 5577, 6021, 21779 ,22310 
mc t0:0 5577, 6008, 21774 ,22322 
mc t0:0 5555, 6034, 21774 ,22353 
mc t0:0 5547, 6016, 21799 ,22344 
mc t0:0 5595, 5981, 21816 ,22348 
mc t0:0 5560, 5942, 21812 ,22353 
mc t0:0 5537, 5994, 21774 ,22332 
mc t0:0 5550, 6016, 21779 ,22335 
mc t0:0 5595, 5964, 21833 ,22344 
mc t0:0 5529, 6034, 21787 ,22366 
mc t0:0 5560, 5960, 21804 ,22332 
mc t0:0 5498, 5981, 21812 ,22400 
mc t0:0 5564, 5951, 21853 ,22332 
mc t0:0 5573, 5964, 21812 ,22340 
mc t0:0 5568, 5968, 21828 ,22400 
mc t0:0 5537, 5947, 21787 ,22348 
mc t0:0 5573, 6003, 21816 ,22319 
mc t0:0 5555, 6016, 21796 ,22340 
mc t0:0 5577, 5981, 21783 ,22335 
mc t0:0 5555, 5973, 21804 ,22370 
mc t0:0 5564, 6008, 21804 ,22322 
mc t0:0 5564, 5977, 21812 ,22366 
mc t0:0 5577, 5955, 21825 ,22310 
mc t0:0 5564, 6003, 21828 ,22314 
mc t0:0 5529, 5921, 21774 ,22370 
mc t0:0 5586, 5951, 21808 ,22361 
mc t0:0 5550, 6024, 21825 ,22366 
mc t0:0 5550, 5955, 21774 ,22327 
mc t0:0 5573, 5977, 21779 ,22335 
mc t0:0 5537, 6029, 21828 ,22322 
mc t0:0 5560, 6011, 21820 ,22383 
mc t0:0 5577, 5960, 21787 ,22332 
mc t0:0 5555, 5960, 21799 ,22348 
mc t0:0 5573, 5990, 21787 ,22335 
mc t0:0 5547, 6008, 21796 ,22322 
mc t0:0 5573, 5977, 21783 ,22396 
mc t0:0 5577, 5994, 21804 ,22378 
mc t0:0 5591, 5960, 21808 ,22319 
mc t0:0 5586, 5968, 21825 ,22383 
mc t0:0 5586, 6008, 21783 ,22319 
mc t0:0 5564, 6024, 21774 ,22370 
mc t0:0 5564, 5964, 21796 ,22319 
mc t0:0 5577, 5955, 21804 ,22322 
mc t0:0 5524, 6011, 21787 ,22310 
mc t0:0 5568, 6034, 21779 ,22319 
mc t0:0 5560, 5960, 21804 ,22361 
mc t0:0 5529, 5951, 21799 ,22332 
mc t0:0 5577, 5955, 21762 ,22348 
mc t0:0 5573, 6003, 21796 ,22353 
mc t0:0 5568, 5994, 21828 ,22366 
mc t0:0 5581, 5985, 21766 ,22353 
mc t0:0 5524, 5994, 21825 ,22335 
mc t0:0 5581, 5955, 21791 ,22374 
mc t0:0 5524, 5942, 21787 ,22391 
mc t0:0 5577, 5947, 21766 ,22357 
mc t0:0 5524, 5998, 21825 ,22388 
mc t0:0 5599, 6029, 21850 ,22400 
mc t0:0 5547, 5964, 21820 ,22340 
mc t0:0 5560, 5985, 21825 ,22383 
mc t0:0 5577, 5960, 21774 ,22322 
mc t0:0 5591, 6016, 21799 ,22357 
mc t0:0 5586, 5942, 21816 ,22366 
mc t0:0 5555, 5916, 21799 ,22383 
mc t0:0 5573, 6021, 21774 ,22383 
mc t0:0 5568, 5977, 21841 ,22344 
mc t0:0 5568, 5951, 21787 ,22366 
mc t0:0 5599, 5968, 21820 ,22361 
mc t0:0 5564, 6003, 21796 ,22383 
mc t0:0 5555, 6042, 21787 ,22388 
mc t0:0 5519, 6008, 21804 ,22370 
mc t0:0 5555, 5985, 21779 ,22332 
mc t0:0 5564, 5903, 21779 ,22335 
mc t0:0 5577, 5955, 21779 ,22370 
mc t0:0 5591, 6003, 21799 ,22357 
mc t0:0 5591, 6011, 21796 ,22366 
mc t0:0 5586, 5960, 21799 ,22361 
mc t0:0 5573, 5942, 21796 ,22335 
mc t0:0 5568, 5937, 21783 ,22370 
mc t0:0 5598, 5955, 21766 ,22322 
mc t0:0 5599, 5977, 21791 ,22322 
mc t0:0 5573, 6034, 21828 ,22322 
mc t0:0 5599, 5942, 21804 ,22322 
